#reqtime=1732320377.833,2024-11-23 00:06:17.833,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=423&dataTypes.0=1103.2212610756978&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,PUHI_east,PUHI_north,PUHI_up
1606564800.000,2020-11-28 12:00:00,        -0.145432,        -0.004900,        -0.248384
1606651200.000,2020-11-29 12:00:00,        -0.141838,         0.001730,        -0.245976
1606737600.000,2020-11-30 12:00:00,        -0.143149,        -0.004389,        -0.245077
1606824000.000,2020-12-01 12:00:00,        -0.143459,        -0.006548,        -0.247477
1606910400.000,2020-12-02 12:00:00,        -0.143393,        -0.006432,        -0.251441
1606996800.000,2020-12-03 12:00:00,        -0.141324,        -0.010705,        -0.247997
1607083200.000,2020-12-04 12:00:00,        -0.136923,        -0.010543,        -0.238141
1607169600.000,2020-12-05 12:00:00,        -0.136372,        -0.013782,        -0.245856
1607256000.000,2020-12-06 12:00:00,        -0.135879,        -0.013706,        -0.244480
1607342400.000,2020-12-07 12:00:00,        -0.138247,        -0.014451,        -0.238939
1607428800.000,2020-12-08 12:00:00,        -0.136645,        -0.013559,        -0.248876
1607515200.000,2020-12-09 12:00:00,        -0.136742,        -0.014621,        -0.245737
1607601600.000,2020-12-10 12:00:00,        -0.134522,        -0.016457,        -0.238032
1607688000.000,2020-12-11 12:00:00,        -0.132937,        -0.021382,        -0.232761
1607774400.000,2020-12-12 12:00:00,        -0.129216,        -0.020929,        -0.244498
1607860800.000,2020-12-13 12:00:00,        -0.131679,        -0.022066,        -0.225150
1607947200.000,2020-12-14 12:00:00,        -0.131695,        -0.019005,        -0.235058
1608033600.000,2020-12-15 12:00:00,        -0.130186,        -0.022301,        -0.231831
1608120000.000,2020-12-16 12:00:00,        -0.126649,        -0.025598,        -0.230501
1608206400.000,2020-12-17 12:00:00,        -0.125873,        -0.026203,        -0.232284
1608292800.000,2020-12-18 12:00:00,        -0.125560,        -0.027828,        -0.205868
1608379200.000,2020-12-19 12:00:00,        -0.120877,        -0.027079,        -0.227174
1608465600.000,2020-12-20 12:00:00,        -0.120253,        -0.027990,        -0.229148
1608552000.000,2020-12-21 12:00:00,        -0.121734,        -0.019327,        -0.231204
1608638400.000,2020-12-22 12:00:00,        -0.142481,        -0.008208,        -0.234003
1608724800.000,2020-12-23 12:00:00,        -0.146907,         0.001099,        -0.249209
1608811200.000,2020-12-24 12:00:00,        -0.150192,         0.006950,        -0.249103
1608897600.000,2020-12-25 12:00:00,        -0.156166,         0.017283,        -0.264946
1608984000.000,2020-12-26 12:00:00,        -0.156488,         0.011885,        -0.251884
1609070400.000,2020-12-27 12:00:00,        -0.157020,         0.014582,        -0.257128
1609156800.000,2020-12-28 12:00:00,        -0.153324,         0.012835,        -0.265380
1609243200.000,2020-12-29 12:00:00,        -0.156766,         0.014234,        -0.265526
1609329600.000,2020-12-30 12:00:00,        -0.160832,         0.014955,        -0.276021
1609502400.000,2021-01-01 12:00:00,        -0.153037,         0.016285,        -0.258798
1609588800.000,2021-01-02 12:00:00,        -0.149172,         0.015865,        -0.264567
1609675200.000,2021-01-03 12:00:00,        -0.154659,         0.013148,        -0.266415
1609761600.000,2021-01-04 12:00:00,        -0.156840,         0.014291,        -0.273400
1609848000.000,2021-01-05 12:00:00,        -0.158984,         0.015702,        -0.274144
1609934400.000,2021-01-06 12:00:00,        -0.158788,         0.012082,        -0.277939
1610020800.000,2021-01-07 12:00:00,        -0.157251,         0.012966,        -0.270483
1610107200.000,2021-01-08 12:00:00,        -0.163340,         0.015459,        -0.271338
1610193600.000,2021-01-09 12:00:00,        -0.163396,         0.015135,        -0.274151
1610280000.000,2021-01-10 12:00:00,        -0.160936,         0.013589,        -0.275776
1610366400.000,2021-01-11 12:00:00,        -0.159428,         0.013404,        -0.277077
1610452800.000,2021-01-12 12:00:00,        -0.160300,         0.012786,        -0.271729
1610539200.000,2021-01-13 12:00:00,        -0.161546,         0.012563,        -0.267614
1610625600.000,2021-01-14 12:00:00,        -0.158698,         0.010936,        -0.272813
1610712000.000,2021-01-15 12:00:00,        -0.158950,         0.010944,        -0.274606
1610798400.000,2021-01-16 12:00:00,        -0.156887,         0.009422,        -0.277869
1610884800.000,2021-01-17 12:00:00,        -0.157187,         0.008026,        -0.267124
1610971200.000,2021-01-18 12:00:00,        -0.158155,         0.010765,        -0.275052
1611057600.000,2021-01-19 12:00:00,        -0.157006,         0.008151,        -0.279484
1611144000.000,2021-01-20 12:00:00,        -0.158813,         0.011203,        -0.273368
1611230400.000,2021-01-21 12:00:00,        -0.154844,         0.012126,        -0.275770
1611316800.000,2021-01-22 12:00:00,        -0.155571,         0.008981,        -0.272949
1611403200.000,2021-01-23 12:00:00,        -0.150568,         0.009769,        -0.267107
1611489600.000,2021-01-24 12:00:00,        -0.158211,         0.005620,        -0.266799
1611576000.000,2021-01-25 12:00:00,        -0.158978,         0.008092,        -0.273348
1611662400.000,2021-01-26 12:00:00,        -0.156961,         0.007648,        -0.272408
1611748800.000,2021-01-27 12:00:00,        -0.153620,         0.006503,        -0.272067
1611835200.000,2021-01-28 12:00:00,        -0.154532,         0.006567,        -0.273047
1611921600.000,2021-01-29 12:00:00,        -0.153528,         0.006405,        -0.272225
1612008000.000,2021-01-30 12:00:00,        -0.154538,         0.007043,        -0.289278
1612094400.000,2021-01-31 12:00:00,        -0.152728,         0.003949,        -0.276448
1612180800.000,2021-02-01 12:00:00,        -0.155939,         0.006344,        -0.270905
1612267200.000,2021-02-02 12:00:00,        -0.151229,         0.005975,        -0.275948
1612353600.000,2021-02-03 12:00:00,        -0.156605,         0.003180,        -0.274550
1612440000.000,2021-02-04 12:00:00,        -0.158944,         0.009625,        -0.275706
1612526400.000,2021-02-05 12:00:00,        -0.157325,         0.007139,        -0.294289
1612612800.000,2021-02-06 12:00:00,        -0.157806,         0.007906,        -0.278484
1612699200.000,2021-02-07 12:00:00,        -0.155450,         0.005886,        -0.280471
1612785600.000,2021-02-08 12:00:00,        -0.152919,         0.003090,        -0.272297
1612872000.000,2021-02-09 12:00:00,        -0.152666,         0.001744,        -0.275306
1612958400.000,2021-02-10 12:00:00,        -0.150968,         0.000683,        -0.274013
1613044800.000,2021-02-11 12:00:00,        -0.150035,         0.000517,        -0.286009
1613131200.000,2021-02-12 12:00:00,        -0.149153,        -0.000535,        -0.280755
1613217600.000,2021-02-13 12:00:00,        -0.147787,        -0.002486,        -0.276879
1613304000.000,2021-02-14 12:00:00,        -0.149690,        -0.001359,        -0.265640
1613390400.000,2021-02-15 12:00:00,        -0.149797,        -0.003538,        -0.262261
1613476800.000,2021-02-16 12:00:00,        -0.149264,        -0.002475,        -0.282919
1613563200.000,2021-02-17 12:00:00,        -0.145598,        -0.002473,        -0.270555
1613649600.000,2021-02-18 12:00:00,        -0.144302,        -0.001362,        -0.277831
1613736000.000,2021-02-19 12:00:00,        -0.145824,        -0.004758,        -0.272494
1613822400.000,2021-02-20 12:00:00,        -0.146422,        -0.002610,        -0.270757
1613908800.000,2021-02-21 12:00:00,        -0.147034,        -0.002993,        -0.271608
1613995200.000,2021-02-22 12:00:00,        -0.150500,        -0.004523,        -0.277939
1614081600.000,2021-02-23 12:00:00,        -0.147060,        -0.004245,        -0.276728
1614168000.000,2021-02-24 12:00:00,        -0.144667,        -0.005209,        -0.269552
1614254400.000,2021-02-25 12:00:00,        -0.146580,        -0.006922,        -0.261879
1614340800.000,2021-02-26 12:00:00,        -0.142595,        -0.010698,        -0.281972
1614427200.000,2021-02-27 12:00:00,        -0.146719,        -0.005601,        -0.276854
1614513600.000,2021-02-28 12:00:00,        -0.145548,        -0.002649,        -0.282181
1614600000.000,2021-03-01 12:00:00,        -0.143935,        -0.007587,        -0.269099
1614686400.000,2021-03-02 12:00:00,        -0.143349,        -0.012059,        -0.290938
1614772800.000,2021-03-03 12:00:00,        -0.144445,        -0.010754,        -0.278549
1614859200.000,2021-03-04 12:00:00,        -0.141088,        -0.010867,        -0.266684
1614945600.000,2021-03-05 12:00:00,        -0.141503,        -0.009352,        -0.267467
1615032000.000,2021-03-06 12:00:00,        -0.141700,        -0.012212,        -0.270065
1615204800.000,2021-03-08 12:00:00,        -0.142269,        -0.011394,        -0.258591
1615291200.000,2021-03-09 12:00:00,        -0.142721,        -0.013370,        -0.262176
1615377600.000,2021-03-10 12:00:00,        -0.141650,        -0.011037,        -0.251325
1615464000.000,2021-03-11 12:00:00,        -0.143649,        -0.012193,        -0.250461
1615550400.000,2021-03-12 12:00:00,        -0.142144,        -0.015216,        -0.273004
1615636800.000,2021-03-13 12:00:00,        -0.147719,        -0.008865,        -0.271845
1615723200.000,2021-03-14 12:00:00,        -0.142979,        -0.010775,        -0.275921
1615809600.000,2021-03-15 12:00:00,        -0.140546,        -0.014716,        -0.257915
1615896000.000,2021-03-16 12:00:00,        -0.140856,        -0.012362,        -0.242774
1615982400.000,2021-03-17 12:00:00,        -0.135565,        -0.007439,        -0.270336
1616068800.000,2021-03-18 12:00:00,        -0.139488,        -0.012465,        -0.267248
1616155200.000,2021-03-19 12:00:00,        -0.138115,        -0.011022,        -0.259681
1616241600.000,2021-03-20 12:00:00,        -0.136896,        -0.015167,        -0.263845
1616328000.000,2021-03-21 12:00:00,        -0.135913,        -0.012752,        -0.275840
1616414400.000,2021-03-22 12:00:00,        -0.135182,        -0.014106,        -0.273029
1616500800.000,2021-03-23 12:00:00,        -0.139173,        -0.015701,        -0.259988
1616587200.000,2021-03-24 12:00:00,        -0.139405,        -0.012646,        -0.265350
1616673600.000,2021-03-25 12:00:00,        -0.140170,        -0.015963,        -0.263388
1616760000.000,2021-03-26 12:00:00,        -0.138547,        -0.016202,        -0.265882
1616846400.000,2021-03-27 12:00:00,        -0.137833,        -0.016641,        -0.267234
1616932800.000,2021-03-28 12:00:00,        -0.134098,        -0.014132,        -0.264416
1617019200.000,2021-03-29 12:00:00,        -0.139143,        -0.015230,        -0.257428
1617105600.000,2021-03-30 12:00:00,        -0.136113,        -0.018384,        -0.259667
1617192000.000,2021-03-31 12:00:00,        -0.134950,        -0.014904,        -0.249861
1617278400.000,2021-04-01 12:00:00,        -0.135566,        -0.016059,        -0.262056
1617364800.000,2021-04-02 12:00:00,        -0.136069,        -0.017577,        -0.264418
1617451200.000,2021-04-03 12:00:00,        -0.131476,        -0.014854,        -0.262539
1617537600.000,2021-04-04 12:00:00,        -0.135009,        -0.015476,        -0.265690
1617624000.000,2021-04-05 12:00:00,        -0.133641,        -0.014071,        -0.262577
1617710400.000,2021-04-06 12:00:00,        -0.134005,        -0.015397,        -0.265031
1617796800.000,2021-04-07 12:00:00,        -0.133314,        -0.015688,        -0.265229
1617883200.000,2021-04-08 12:00:00,        -0.132820,        -0.021741,        -0.275344
1617969600.000,2021-04-09 12:00:00,        -0.133635,        -0.016972,        -0.258267
1618056000.000,2021-04-10 12:00:00,        -0.133262,        -0.016889,        -0.251558
1618142400.000,2021-04-11 12:00:00,        -0.134789,        -0.019255,        -0.241721
1618228800.000,2021-04-12 12:00:00,        -0.135593,        -0.017705,        -0.255075
1618315200.000,2021-04-13 12:00:00,        -0.132524,        -0.017636,        -0.259024
1618401600.000,2021-04-14 12:00:00,        -0.134133,        -0.018586,        -0.249959
1618488000.000,2021-04-15 12:00:00,        -0.131846,        -0.018194,        -0.262316
1618574400.000,2021-04-16 12:00:00,        -0.135666,        -0.016477,        -0.258939
1618660800.000,2021-04-17 12:00:00,        -0.134477,        -0.019897,        -0.253802
1618833600.000,2021-04-19 12:00:00,        -0.132512,        -0.020998,        -0.252280
1618920000.000,2021-04-20 12:00:00,        -0.131039,        -0.022581,        -0.257659
1619006400.000,2021-04-21 12:00:00,        -0.131870,        -0.021294,        -0.255086
1619092800.000,2021-04-22 12:00:00,        -0.129261,        -0.022119,        -0.259202
1619179200.000,2021-04-23 12:00:00,        -0.126877,        -0.026241,        -0.262600
1619265600.000,2021-04-24 12:00:00,        -0.124654,        -0.026625,        -0.262667
1619352000.000,2021-04-25 12:00:00,        -0.124365,        -0.027751,        -0.263098
1619438400.000,2021-04-26 12:00:00,        -0.125170,        -0.024544,        -0.262761
1619524800.000,2021-04-27 12:00:00,        -0.128342,        -0.026449,        -0.249926
1619611200.000,2021-04-28 12:00:00,        -0.126176,        -0.024592,        -0.254590
1619697600.000,2021-04-29 12:00:00,        -0.126728,        -0.023758,        -0.254004
1619784000.000,2021-04-30 12:00:00,        -0.127373,        -0.024382,        -0.257981
1619870400.000,2021-05-01 12:00:00,        -0.127278,        -0.028177,        -0.255926
1619956800.000,2021-05-02 12:00:00,        -0.126322,        -0.022923,        -0.262643
1620043200.000,2021-05-03 12:00:00,        -0.126489,        -0.022942,        -0.253798
1620129600.000,2021-05-04 12:00:00,        -0.124343,        -0.029825,        -0.256325
1620216000.000,2021-05-05 12:00:00,        -0.120603,        -0.029670,        -0.253990
1620302400.000,2021-05-06 12:00:00,        -0.121799,        -0.029754,        -0.247447
1620388800.000,2021-05-07 12:00:00,        -0.119372,        -0.032274,        -0.256379
1620475200.000,2021-05-08 12:00:00,        -0.121497,        -0.029723,        -0.247247
1620561600.000,2021-05-09 12:00:00,        -0.122170,        -0.030274,        -0.259676
1620648000.000,2021-05-10 12:00:00,        -0.122303,        -0.030820,        -0.265237
1620734400.000,2021-05-11 12:00:00,        -0.124051,        -0.029162,        -0.255386
1620820800.000,2021-05-12 12:00:00,        -0.119132,        -0.029896,        -0.255031
1620907200.000,2021-05-13 12:00:00,        -0.116589,        -0.031926,        -0.257988
1620993600.000,2021-05-14 12:00:00,        -0.120515,        -0.029631,        -0.255576
1621080000.000,2021-05-15 12:00:00,        -0.123517,        -0.032412,        -0.250383
1621166400.000,2021-05-16 12:00:00,        -0.115699,        -0.030134,        -0.246271
1621252800.000,2021-05-17 12:00:00,        -0.119711,        -0.031764,        -0.239234
1621339200.000,2021-05-18 12:00:00,        -0.118146,        -0.034242,        -0.257321
1621425600.000,2021-05-19 12:00:00,        -0.115341,        -0.032597,        -0.259479
1621512000.000,2021-05-20 12:00:00,        -0.119397,        -0.028811,        -0.257776
1621598400.000,2021-05-21 12:00:00,        -0.118482,        -0.034516,        -0.248360
1621684800.000,2021-05-22 12:00:00,        -0.118636,        -0.033748,        -0.252813
